city,ticker,floor_strike,target_date,end_period_ts,open_dollars,high_dollars,low_dollars,close_dollars,yes_bid_close,yes_ask_close,volume,fetched_at_utc
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106220,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106280,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106340,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106400,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106460,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106520,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106580,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106640,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106700,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106760,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106820,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106880,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786106940,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107000,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107060,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107120,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107180,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107240,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107300,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107360,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107420,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107480,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107540,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107600,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107660,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107720,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107780,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107840,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107900,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786107960,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108020,,,,,,,,2026-08-07T13:46:46.445983+00:00
houston,KXHIGHTHOU-26AUG07-B98.5,98.0,2026-08-08,1786108080,,,,,,,,2026-08-07T13:46:46.445983+00:00
